Country,Year,PowerCode,Value
Peru,2003,Units,12.92649412
Peru,2004,Units,15.23139003
Peru,2005,Units,15.73749507
Peru,2006,Units,15.80883282
Peru,2007,Units,15.94252161
Peru,2008,Units,15.94512015
Peru,2009,Units,16.7531614
Peru,2010,Units,17.8404796
Peru,2011,Units,18.78469808
Peru,2012,Units,19.28761558
Peru,2013,Units,19.29219593
Peru,2014,Units,19.294448
Peru,2015,Units,20.65349009
Peru,2016,Units,20.69674361
Peru,2017,Units,20.73695511
Peru,2018,Units,21.63801708
Peru,2019,Units,21.76290626
Peru,2020,Units,21.76566417
Peru,2021,Units,21.76566417
Pitcairn,1950,Units,0
Pitcairn,1960,Units,0
Pitcairn,1970,Units,0
Pitcairn,1980,Units,0
Pitcairn,1985,Units,0
Pitcairn,1990,Units,57.83783784
Pitcairn,1995,Units,57.83783784
Pitcairn,2000,Units,57.83783784
Pitcairn,2001,Units,57.83783784
Pitcairn,2002,Units,57.83783784
Pitcairn,2003,Units,57.83783784
Pitcairn,2004,Units,57.83783784
Pitcairn,2005,Units,57.83783784
Pitcairn,2006,Units,57.83783784
Pitcairn,2007,Units,57.83783784
Pitcairn,2008,Units,57.83783784
Pitcairn,2009,Units,57.83783784
Pitcairn,2010,Units,57.83783784
Pitcairn,2011,Units,57.83783784
Pitcairn,2012,Units,57.83783784
Pitcairn,2013,Units,57.83783784
Pitcairn,2014,Units,57.83783784
Pitcairn,2015,Units,57.83783784
Pitcairn,2016,Units,59.27927928
Pitcairn,2017,Units,59.27927928
Pitcairn,2018,Units,59.27927928
Pitcairn,2019,Units,59.27927928
Pitcairn,2020,Units,59.27927928
Pitcairn,2021,Units,59.27927928
Puerto Rico,1950,Units,6.086041969
Puerto Rico,1960,Units,6.086041969
Puerto Rico,1970,Units,6.086041969
Puerto Rico,1980,Units,6.219261782
Puerto Rico,1985,Units,6.302398958
Puerto Rico,1990,Units,6.331446887
Puerto Rico,1995,Units,6.331446887
Puerto Rico,2000,Units,6.338458457
Puerto Rico,2001,Units,7.120749236
Puerto Rico,2002,Units,7.120749236
Puerto Rico,2003,Units,7.120749236
Puerto Rico,2004,Units,7.121750889
Puerto Rico,2005,Units,7.121750889
Puerto Rico,2006,Units,7.121750889
Puerto Rico,2007,Units,7.121750889
Puerto Rico,2008,Units,7.121750889
Puerto Rico,2009,Units,7.121750889
Puerto Rico,2010,Units,7.121750889
Puerto Rico,2011,Units,7.121750889
Puerto Rico,2012,Units,7.121750889
Puerto Rico,2013,Units,7.121750889
Puerto Rico,2014,Units,7.121750889
Puerto Rico,2015,Units,7.121750889
Puerto Rico,2016,Units,7.121750889
Puerto Rico,2017,Units,7.121750889
Puerto Rico,2018,Units,7.121750889
Puerto Rico,2019,Units,7.121750889
Puerto Rico,2020,Units,7.121750889
Puerto Rico,2021,Units,7.121750889
Réunion,1950,Units,0
Réunion,1960,Units,0
Réunion,1970,Units,0
Réunion,1980,Units,0.157322655
Réunion,1985,Units,1.069078947
Réunion,1990,Units,3.453947368
Réunion,1995,Units,5.373998856
Réunion,2000,Units,5.724399314
Réunion,2001,Units,5.724399314
Réunion,2002,Units,6.092677346
Réunion,2003,Units,6.167763158
Réunion,2004,Units,6.167763158
Réunion,2005,Units,6.167763158
Réunion,2006,Units,6.629004577
Réunion,2007,Units,63.50114416
Réunion,2008,Units,63.66919336
Réunion,2009,Units,63.66919336
Réunion,2010,Units,63.7264016
Réunion,2011,Units,63.7264016
Réunion,2012,Units,63.7264016
Réunion,2013,Units,63.7264016
Réunion,2014,Units,63.7264016
Réunion,2015,Units,63.73355263
Réunion,2016,Units,63.75500572
Réunion,2017,Units,63.75500572
Réunion,2018,Units,63.75500572
Réunion,2019,Units,63.75500572
Réunion,2020,Units,63.75500572
Réunion,2021,Units,63.75500572
Romania,1950,Units,0.05250852
Romania,1960,Units,0.117605475
Romania,1970,Units,0.148679632
Romania,1980,Units,0.315643368
Romania,1985,Units,0.365203245
Romania,1990,Units,2.021206285
Romania,1995,Units,4.290489179
Romania,2000,Units,5.29937858
Romania,2001,Units,5.373245857
Romania,2002,Units,5.373775101
Romania,2003,Units,5.373775101
Romania,2004,Units,5.373964116
Romania,2005,Units,7.269714479
Romania,2006,Units,7.397291575
Romania,2007,Units,14.88295002
Romania,2008,Units,15.10288851
Romania,2009,Units,19.91824867
Romania,2010,Units,19.92017663
Romania,2011,Units,21.88222525
Romania,2012,Units,22.29679936
Romania,2013,Units,25.24462288
Romania,2014,Units,25.24462288
Romania,2015,Units,25.24466068
Romania,2016,Units,25.30491884
Romania,2017,Units,25.30491884
Romania,2018,Units,25.43722972
Romania,2019,Units,25.4393467
Romania,2020,Units,25.4393467
Romania,2021,Units,25.4393467
Russia,1950,Units,0.084666451
Russia,1960,Units,0.121854625
Russia,1970,Units,0.431885832
Russia,1980,Units,1.469786284
Russia,1985,Units,2.188104114
Russia,1990,Units,2.782272134
Russia,1995,Units,4.354495006
Russia,2000,Units,8.751892019
Russia,2001,Units,9.377402976
Russia,2002,Units,9.745813796
Russia,2003,Units,9.949033882
Russia,2004,Units,10.03307317
Russia,2005,Units,10.10558342
Russia,2006,Units,10.14739807
Russia,2007,Units,10.22333411
Russia,2008,Units,10.24719512
Russia,2009,Units,10.39211844
Russia,2010,Units,10.67189748
Russia,2011,Units,10.72395019
Russia,2012,Units,10.81457446
Russia,2013,Units,10.9512623
Russia,2014,Units,11.05801129
Russia,2015,Units,11.18078993
Russia,2016,Units,11.18342021
Russia,2017,Units,11.30566091
Russia,2018,Units,11.3904803
Russia,2019,Units,11.44630451
Russia,2020,Units,11.45292614
Russia,2021,Units,11.45292614
Saint Helena,1950,Units,0
Saint Helena,1960,Units,0
Saint Helena,1970,Units,0
Saint Helena,1980,Units,0
Saint Helena,1985,Units,0
Saint Helena,1990,Units,0
Saint Helena,1995,Units,20.05840072
Saint Helena,2000,Units,20.05840072
Saint Helena,2001,Units,20.05840072
Saint Helena,2002,Units,20.05840072
Saint Helena,2003,Units,20.05840072
Saint Helena,2004,Units,20.05840072
Saint Helena,2005,Units,22.5965858
Saint Helena,2006,Units,22.5965858
Saint Helena,2007,Units,22.5965858
Saint Helena,2008,Units,911.9222322
Saint Helena,2009,Units,911.9222322
Saint Helena,2010,Units,911.9222322
Saint Helena,2011,Units,911.9222322
Saint Helena,2012,Units,911.9222322
Saint Helena,2013,Units,911.9222322
Saint Helena,2014,Units,914.1459519
Saint Helena,2015,Units,914.1459519
Saint Helena,2016,Units,914.1459519
Saint Helena,2017,Units,914.1459519
Saint Helena,2018,Units,914.1459519
Saint Helena,2019,Units,914.1459519
Saint Helena,2020,Units,914.1459519
Saint Helena,2021,Units,914.1459519
Saint Pierre and Miquelon,1950,Units,0
Saint Pierre and Miquelon,1960,Units,0
Saint Pierre and Miquelon,1970,Units,0
Saint Pierre and Miquelon,1980,Units,0
Saint Pierre and Miquelon,1985,Units,0
Saint Pierre and Miquelon,1990,Units,0
Saint Pierre and Miquelon,1995,Units,0
Saint Pierre and Miquelon,2000,Units,0
Saint Pierre and Miquelon,2001,Units,0
Saint Pierre and Miquelon,2002,Units,0
Saint Pierre and Miquelon,2003,Units,0
Saint Pierre and Miquelon,2004,Units,0
Saint Pierre and Miquelon,2005,Units,5.798221879
Saint Pierre and Miquelon,2006,Units,5.798221879
Saint Pierre and Miquelon,2007,Units,5.798221879
Saint Pierre and Miquelon,2008,Units,5.798221879
Saint Pierre and Miquelon,2009,Units,5.798221879
Saint Pierre and Miquelon,2010,Units,5.798221879
Saint Pierre and Miquelon,2011,Units,5.798221879
Saint Pierre and Miquelon,2012,Units,5.798221879
Saint Pierre and Miquelon,2013,Units,5.798221879
Saint Pierre and Miquelon,2014,Units,5.798221879
Saint Pierre and Miquelon,2015,Units,5.875531504
Saint Pierre and Miquelon,2016,Units,5.875531504
Saint Pierre and Miquelon,2017,Units,5.875531504
Saint Pierre and Miquelon,2018,Units,5.875531504
Saint Pierre and Miquelon,2019,Units,5.875531504
Saint Pierre and Miquelon,2020,Units,5.875531504
Saint Pierre and Miquelon,2021,Units,5.875531504
Saudi Arabia,1950,Units,0.350213767
Saudi Arabia,1960,Units,0.350213767
Saudi Arabia,1970,Units,0.350213767
Saudi Arabia,1980,Units,0.350213767
Saudi Arabia,1985,Units,0.645480362
Saudi Arabia,1990,Units,3.248467687
Saudi Arabia,1995,Units,4.742725503
Saudi Arabia,2000,Units,4.742725503
Saudi Arabia,2001,Units,4.74574555
Saudi Arabia,2002,Units,4.74969162
Saudi Arabia,2003,Units,4.74969162
Saudi Arabia,2004,Units,4.74969162
Saudi Arabia,2005,Units,4.760008175
Saudi Arabia,2006,Units,4.760008175
Saudi Arabia,2007,Units,4.760008175
Saudi Arabia,2008,Units,4.760008175
Saudi Arabia,2009,Units,4.760008175
Saudi Arabia,2010,Units,4.760008175
Saudi Arabia,2011,Units,4.760008175
Saudi Arabia,2012,Units,4.760008175
Saudi Arabia,2013,Units,4.760008175
Saudi Arabia,2014,Units,4.760008175
Saudi Arabia,2015,Units,4.760008175
Saudi Arabia,2016,Units,4.760008175
Saudi Arabia,2017,Units,4.760008175
Saudi Arabia,2018,Units,4.760008175
Saudi Arabia,2019,Units,4.760008175
Saudi Arabia,2020,Units,4.760008175
Saudi Arabia,2021,Units,4.760008175
Slovenia,1950,Units,4.206739821
Slovenia,1960,Units,4.230218887
Slovenia,1970,Units,4.356474242
Slovenia,1980,Units,5.043126171
Slovenia,1985,Units,6.391178959
Slovenia,1990,Units,7.174848161
Slovenia,1995,Units,8.016993528
Slovenia,2000,Units,8.67347215
Slovenia,2001,Units,8.750997368
Slovenia,2002,Units,9.855842473
Slovenia,2003,Units,12.1076178
Slovenia,2004,Units,39.3327023
Slovenia,2005,Units,39.37478742
Slovenia,2006,Units,39.37700243
Slovenia,2007,Units,39.37788843
Slovenia,2008,Units,39.40756951
Slovenia,2009,Units,39.40756951
Slovenia,2010,Units,39.41067052
Slovenia,2011,Units,39.46515967
Slovenia,2012,Units,39.51167481
Slovenia,2013,Units,40.3653382
Slovenia,2014,Units,40.39723429
Slovenia,2015,Units,40.41362534
Slovenia,2016,Units,40.41805535
Slovenia,2017,Units,40.41982736
Slovenia,2018,Units,40.45526746
Slovenia,2019,Units,40.45526746
Slovenia,2020,Units,40.45526746
Slovenia,2021,Units,40.45526746
South Africa,1950,Units,2.659091759
South Africa,1960,Units,3.048643932
South Africa,1970,Units,3.892456817
South Africa,1980,Units,4.838984588
South Africa,1985,Units,5.32110878
South Africa,1990,Units,5.723413033
South Africa,1995,Units,6.256685196
South Africa,2000,Units,6.595552442
South Africa,2001,Units,6.761785183
South Africa,2002,Units,6.78759069
South Africa,2003,Units,6.791192142
South Africa,2004,Units,7.31725405
South Africa,2005,Units,7.354179959
South Africa,2006,Units,7.35642168
South Africa,2007,Units,7.381403998
South Africa,2008,Units,7.387298619
South Africa,2009,Units,7.412890979
South Africa,2010,Units,7.434462942
South Africa,2011,Units,7.446318335
South Africa,2012,Units,7.497738251
South Africa,2013,Units,7.540654331
South Africa,2014,Units,7.764304509
South Africa,2015,Units,7.828197209
South Africa,2016,Units,8.110970001
South Africa,2017,Units,8.155650057
South Africa,2018,Units,8.430654002
South Africa,2019,Units,8.488402185
South Africa,2020,Units,8.64374972
South Africa,2021,Units,8.64374972
Svalbard and Jan Mayen,1950,Units,0
Svalbard and Jan Mayen,1960,Units,0
Svalbard and Jan Mayen,1970,Units,0
Svalbard and Jan Mayen,1980,Units,55.28308403
Svalbard and Jan Mayen,1985,Units,55.30020863
Svalbard and Jan Mayen,1990,Units,55.30020863
Svalbard and Jan Mayen,1995,Units,55.30020863
Svalbard and Jan Mayen,2000,Units,55.30020863
Svalbard and Jan Mayen,2001,Units,55.30020863
Svalbard and Jan Mayen,2002,Units,55.56806603
Svalbard and Jan Mayen,2003,Units,63.31666538
Svalbard and Jan Mayen,2004,Units,63.31666538
Svalbard and Jan Mayen,2005,Units,64.51824199
Svalbard and Jan Mayen,2006,Units,64.51824199
Svalbard and Jan Mayen,2007,Units,64.51824199
Svalbard and Jan Mayen,2008,Units,64.51824199
Svalbard and Jan Mayen,2009,Units,64.5185274
Svalbard and Jan Mayen,2010,Units,75.50022088
Svalbard and Jan Mayen,2011,Units,75.50022088
Svalbard and Jan Mayen,2012,Units,75.50050629
Svalbard and Jan Mayen,2013,Units,75.50050629
Svalbard and Jan Mayen,2014,Units,75.50050629
Svalbard and Jan Mayen,2015,Units,75.50050629
Svalbard and Jan Mayen,2016,Units,75.50050629
Svalbard and Jan Mayen,2017,Units,75.50050629
Svalbard and Jan Mayen,2018,Units,75.50050629
Svalbard and Jan Mayen,2019,Units,75.50050629
Svalbard and Jan Mayen,2020,Units,75.50050629
Svalbard and Jan Mayen,2021,Units,75.50050629
Tajikistan,1950,Units,0.338629522
Tajikistan,1960,Units,0.625366648
Tajikistan,1970,Units,0.954693509
Tajikistan,1980,Units,2.28459435
Tajikistan,1985,Units,2.591518884
Tajikistan,1990,Units,2.591518884
Tajikistan,1995,Units,2.814719468
Tajikistan,2000,Units,18.46856681
Tajikistan,2001,Units,19.1070261
Tajikistan,2002,Units,19.1070261
Tajikistan,2003,Units,19.1070261
Tajikistan,2004,Units,19.1070261
Tajikistan,2005,Units,19.13854123
Tajikistan,2006,Units,19.13854123
Tajikistan,2007,Units,19.13854123
Tajikistan,2008,Units,19.13854123
Tajikistan,2009,Units,19.13854123
Tajikistan,2010,Units,19.13854123
Tajikistan,2011,Units,19.13854123
Tajikistan,2012,Units,19.13854123
Tajikistan,2013,Units,22.13975691
Tajikistan,2014,Units,22.13975691
Tajikistan,2015,Units,22.13975691
Tajikistan,2016,Units,22.14387033
Tajikistan,2017,Units,22.14387033
Tajikistan,2018,Units,22.14387033
Tajikistan,2019,Units,22.14387033
Tajikistan,2020,Units,22.15728641
Tajikistan,2021,Units,22.15728641
Tokelau,1950,Units,0
Tokelau,1960,Units,0
Tokelau,1970,Units,0
Tokelau,1980,Units,0
Tokelau,1985,Units,0
Tokelau,1990,Units,0
Tokelau,1995,Units,1.314924392
Tokelau,2000,Units,1.314924392
Tokelau,2001,Units,1.314924392
Tokelau,2002,Units,1.314924392
Tokelau,2003,Units,1.314924392
Tokelau,2004,Units,1.314924392
Tokelau,2005,Units,1.314924392
Tokelau,2006,Units,1.314924392
Tokelau,2007,Units,1.314924392
Tokelau,2008,Units,1.314924392
Tokelau,2009,Units,1.314924392
Tokelau,2010,Units,1.314924392
Tokelau,2011,Units,1.314924392
Tokelau,2012,Units,1.314924392
Tokelau,2013,Units,1.314924392
Tokelau,2014,Units,1.314924392
Tokelau,2015,Units,1.314924392
Tokelau,2016,Units,1.314924392
Tokelau,2017,Units,1.314924392
Tokelau,2018,Units,1.314924392
Tokelau,2019,Units,1.314924392
Tokelau,2020,Units,1.314924392
Tokelau,2021,Units,1.314924392
Turkmenistan,1950,Units,0.748855108
Turkmenistan,1960,Units,0.863336169
Turkmenistan,1970,Units,0.944833083
Turkmenistan,1980,Units,2.262108338
Turkmenistan,1985,Units,2.897146278
Turkmenistan,1990,Units,2.997572239
Turkmenistan,1995,Units,2.997572239
Turkmenistan,2000,Units,2.997572239
Turkmenistan,2001,Units,2.997572239
Turkmenistan,2002,Units,2.997572239
Turkmenistan,2003,Units,2.997572239
Turkmenistan,2004,Units,2.997572239
Turkmenistan,2005,Units,2.997572239
Turkmenistan,2006,Units,2.997572239
Turkmenistan,2007,Units,2.997572239
Turkmenistan,2008,Units,3.478173195
Turkmenistan,2009,Units,3.478173195
Turkmenistan,2010,Units,3.478173195
Turkmenistan,2011,Units,3.478173195
Turkmenistan,2012,Units,3.478173195
Turkmenistan,2013,Units,3.478173195
Turkmenistan,2014,Units,3.478173195
Turkmenistan,2015,Units,3.478173195
Turkmenistan,2016,Units,3.478173195
Turkmenistan,2017,Units,3.478173195
Turkmenistan,2018,Units,3.478173195
Turkmenistan,2019,Units,3.478173195
Turkmenistan,2020,Units,3.478173195
Turkmenistan,2021,Units,3.478173195
Turks and Caicos Islands,1950,Units,0.760906324
Turks and Caicos Islands,1960,Units,0.760906324
Turks and Caicos Islands,1970,Units,0.760906324
Turks and Caicos Islands,1980,Units,0.828542442
Turks and Caicos Islands,1985,Units,0.828542442
Turks and Caicos Islands,1990,Units,23.30064254
Turks and Caicos Islands,1995,Units,30.75752452
Turks and Caicos Islands,2000,Units,30.75752452
Turks and Caicos Islands,2001,Units,30.75752452
Turks and Caicos Islands,2002,Units,30.75752452
Turks and Caicos Islands,2003,Units,30.75752452
Turks and Caicos Islands,2004,Units,30.75752452
Turks and Caicos Islands,2005,Units,30.75752452
Turks and Caicos Islands,2006,Units,30.75752452
Turks and Caicos Islands,2007,Units,30.75752452
Turks and Caicos Islands,2008,Units,30.75752452
Turks and Caicos Islands,2009,Units,30.75752452
Turks and Caicos Islands,2010,Units,30.75752452
Turks and Caicos Islands,2011,Units,30.75752452
Turks and Caicos Islands,2012,Units,30.75752452
Turks and Caicos Islands,2013,Units,30.75752452
Turks and Caicos Islands,2014,Units,30.75752452
Turks and Caicos Islands,2015,Units,30.75752452
Turks and Caicos Islands,2016,Units,30.75752452
Turks and Caicos Islands,2017,Units,30.75752452
Turks and Caicos Islands,2018,Units,30.75752452
Turks and Caicos Islands,2019,Units,30.75752452
Turks and Caicos Islands,2020,Units,30.75752452
Turks and Caicos Islands,2021,Units,30.75752452
Ukraine,1950,Units,0.210715024
Ukraine,1960,Units,0.289917538
Ukraine,1970,Units,0.478768534
Ukraine,1980,Units,1.29522279
Ukraine,1985,Units,1.703744094
Ukraine,1990,Units,2.084589519
Ukraine,1995,Units,3.618263213
Ukraine,2000,Units,4.348878077
Ukraine,2001,Units,4.356618323
Ukraine,2002,Units,4.356618323
Ukraine,2003,Units,4.356618323
Ukraine,2004,Units,4.384407538
Ukraine,2005,Units,4.38665761
Ukraine,2006,Units,4.387137625
Ukraine,2007,Units,4.404883188
Ukraine,2008,Units,4.407088258
Ukraine,2009,Units,4.428268931
Ukraine,2010,Units,4.429693976
Ukraine,2011,Units,4.45373974
Ukraine,2012,Units,4.457414856
Ukraine,2013,Units,4.483200675
Ukraine,2014,Units,4.486290773
Ukraine,2015,Units,4.486290773
Ukraine,2016,Units,4.860462653
Ukraine,2017,Units,4.860972669
Ukraine,2018,Units,4.871458002
Ukraine,2019,Units,4.871458002
Ukraine,2020,Units,4.872118023
Ukraine,2021,Units,4.872118023
Uzbekistan,1950,Units,0.117202901
Uzbekistan,1960,Units,0.117202901
Uzbekistan,1970,Units,0.117202901
Uzbekistan,1980,Units,0.516907138
Uzbekistan,1985,Units,0.668444018
Uzbekistan,1990,Units,1.723170263
Uzbekistan,1995,Units,2.362133796
Uzbekistan,2000,Units,3.025205015
Uzbekistan,2001,Units,3.094667463
Uzbekistan,2002,Units,3.094667463
Uzbekistan,2003,Units,3.094667463
Uzbekistan,2004,Units,3.094667463
Uzbekistan,2005,Units,3.095486366
Uzbekistan,2006,Units,3.098901788
Uzbekistan,2007,Units,3.098901788
Uzbekistan,2008,Units,4.268667167
Uzbekistan,2009,Units,4.268667167
Uzbekistan,2010,Units,4.291776192
Uzbekistan,2011,Units,4.339032849
Uzbekistan,2012,Units,4.339032849
Uzbekistan,2013,Units,4.339292501
Uzbekistan,2014,Units,4.339372394
Uzbekistan,2015,Units,4.339372394
Uzbekistan,2016,Units,5.851944942
Uzbekistan,2017,Units,5.851944942
Uzbekistan,2018,Units,5.914021734
Uzbekistan,2019,Units,5.914021734
Uzbekistan,2020,Units,5.914021734
Uzbekistan,2021,Units,5.914021734
United States Virgin Islands,1950,Units,11.70483461
United States Virgin Islands,1960,Units,11.85750636
United States Virgin Islands,1970,Units,12.11195929
United States Virgin Islands,1980,Units,12.11195929
United States Virgin Islands,1985,Units,12.11195929
United States Virgin Islands,1990,Units,12.11195929
United States Virgin Islands,1995,Units,12.95165394
United States Virgin Islands,2000,Units,13.00254453
United States Virgin Islands,2001,Units,13.02798982
United States Virgin Islands,2002,Units,13.02798982
United States Virgin Islands,2003,Units,13.12977099
United States Virgin Islands,2004,Units,13.12977099
United States Virgin Islands,2005,Units,13.12977099
United States Virgin Islands,2006,Units,13.12977099
United States Virgin Islands,2007,Units,13.12977099
United States Virgin Islands,2008,Units,13.12977099
United States Virgin Islands,2009,Units,13.12977099
United States Virgin Islands,2010,Units,13.12977099
United States Virgin Islands,2011,Units,13.12977099
United States Virgin Islands,2012,Units,13.12977099
United States Virgin Islands,2013,Units,13.12977099
United States Virgin Islands,2014,Units,13.12977099
United States Virgin Islands,2015,Units,13.12977099
United States Virgin Islands,2016,Units,13.12977099
United States Virgin Islands,2017,Units,13.12977099
United States Virgin Islands,2018,Units,13.12977099
United States Virgin Islands,2019,Units,13.12977099
United States Virgin Islands,2020,Units,13.12977099
United States Virgin Islands,2021,Units,13.12977099
Wallis and Futuna,1950,Units,0.211640212
Wallis and Futuna,1960,Units,0.211640212
Wallis and Futuna,1970,Units,0.211640212
Wallis and Futuna,1980,Units,0.211640212
Wallis and Futuna,1985,Units,0.211640212
Wallis and Futuna,1990,Units,0.211640212
Wallis and Futuna,1995,Units,0.211640212
Wallis and Futuna,2000,Units,0.211640212
Wallis and Futuna,2001,Units,0.211640212
Wallis and Futuna,2002,Units,0.211640212
Wallis and Futuna,2003,Units,0.211640212
Wallis and Futuna,2004,Units,0.211640212
Wallis and Futuna,2005,Units,0.211640212
Wallis and Futuna,2006,Units,0.211640212
Wallis and Futuna,2007,Units,0.211640212
Wallis and Futuna,2008,Units,0.211640212
Wallis and Futuna,2009,Units,0.211640212
Wallis and Futuna,2010,Units,0.211640212
Wallis and Futuna,2011,Units,0.211640212
Wallis and Futuna,2012,Units,0.211640212
Wallis and Futuna,2013,Units,0.211640212
Wallis and Futuna,2014,Units,0.211640212
Wallis and Futuna,2015,Units,0.211640212
Wallis and Futuna,2016,Units,0.211640212
Wallis and Futuna,2017,Units,0.211640212
Wallis and Futuna,2018,Units,0.211640212
Wallis and Futuna,2019,Units,0.211640212
Wallis and Futuna,2020,Units,0.211640212
Wallis and Futuna,2021,Units,0.211640212
World,1950,Units,1.293440087
World,1960,Units,1.636499257
World,1970,Units,2.423601746
World,1980,Units,4.661890893
World,1985,Units,5.159509116
World,1990,Units,6.107554115
World,1995,Units,7.074417129
World,2000,Units,8.621269231
World,2001,Units,9.048054902
World,2002,Units,9.555525818
World,2003,Units,9.788295388
World,2004,Units,10.06401669
World,2005,Units,10.33935067
World,2006,Units,10.75796902
World,2007,Units,11.11414801
World,2008,Units,11.41340532
World,2009,Units,11.71642394
World,2010,Units,11.87815867
World,2011,Units,12.02609052
World,2012,Units,12.20798092
World,2013,Units,12.43436652
World,2014,Units,12.56247232
World,2015,Units,12.72311407
World,2016,Units,12.88724416
World,2017,Units,13.07788406
World,2018,Units,13.21318781
World,2019,Units,13.36042796
World,2020,Units,13.44337812
World,2021,Units,13.44337812
Bouvet Island,1950,Units,0
Bouvet Island,1960,Units,0
Bouvet Island,1970,Units,0
Bouvet Island,1980,Units,229.1471833
Bouvet Island,1985,Units,229.1471833
Bouvet Island,1990,Units,229.1471833
Bouvet Island,1995,Units,229.1471833
Bouvet Island,2000,Units,229.1471833
Bouvet Island,2001,Units,229.1471833
Bouvet Island,2002,Units,229.1471833
Bouvet Island,2003,Units,229.1471833
Bouvet Island,2004,Units,229.1471833
Bouvet Island,2005,Units,229.1471833
Bouvet Island,2006,Units,229.1471833
Bouvet Island,2007,Units,229.1471833
Bouvet Island,2008,Units,229.1471833
Bouvet Island,2009,Units,229.1471833
Bouvet Island,2010,Units,229.1471833
Bouvet Island,2011,Units,229.1471833
Bouvet Island,2012,Units,229.1471833
Bouvet Island,2013,Units,229.1471833
Bouvet Island,2014,Units,229.1471833
Bouvet Island,2015,Units,229.1471833
Bouvet Island,2016,Units,229.1471833
Bouvet Island,2017,Units,229.1471833
Bouvet Island,2018,Units,229.1471833
Bouvet Island,2019,Units,229.1471833
Bouvet Island,2020,Units,229.1471833
Bouvet Island,2021,Units,229.1471833
Heard Island and McDonald Islands,1950,Units,0
Heard Island and McDonald Islands,1960,Units,0
Heard Island and McDonald Islands,1970,Units,0
Heard Island and McDonald Islands,1980,Units,0
Heard Island and McDonald Islands,1985,Units,0
Heard Island and McDonald Islands,1990,Units,0
Heard Island and McDonald Islands,1995,Units,0
Heard Island and McDonald Islands,2000,Units,100
Heard Island and McDonald Islands,2001,Units,100
Heard Island and McDonald Islands,2002,Units,100
Heard Island and McDonald Islands,2003,Units,100
Heard Island and McDonald Islands,2004,Units,100
Heard Island and McDonald Islands,2005,Units,100
Heard Island and McDonald Islands,2006,Units,100
Heard Island and McDonald Islands,2007,Units,100
Heard Island and McDonald Islands,2008,Units,100
Heard Island and McDonald Islands,2009,Units,100
Heard Island and McDonald Islands,2010,Units,100
Heard Island and McDonald Islands,2011,Units,100
Heard Island and McDonald Islands,2012,Units,100
Heard Island and McDonald Islands,2013,Units,100
Heard Island and McDonald Islands,2014,Units,100
Heard Island and McDonald Islands,2015,Units,100
Heard Island and McDonald Islands,2016,Units,100
Heard Island and McDonald Islands,2017,Units,100
Heard Island and McDonald Islands,2018,Units,100
Heard Island and McDonald Islands,2019,Units,100
Heard Island and McDonald Islands,2020,Units,100
Heard Island and McDonald Islands,2021,Units,100
South Georgia and the South Sandwich Islands,1950,Units,0
South Georgia and the South Sandwich Islands,1960,Units,0
South Georgia and the South Sandwich Islands,1970,Units,0
South Georgia and the South Sandwich Islands,1980,Units,0
South Georgia and the South Sandwich Islands,1985,Units,0
South Georgia and the South Sandwich Islands,1990,Units,0
South Georgia and the South Sandwich Islands,1995,Units,0
South Georgia and the South Sandwich Islands,2000,Units,0
South Georgia and the South Sandwich Islands,2001,Units,0
South Georgia and the South Sandwich Islands,2002,Units,0
South Georgia and the South Sandwich Islands,2003,Units,0
South Georgia and the South Sandwich Islands,2004,Units,0
South Georgia and the South Sandwich Islands,2005,Units,0
South Georgia and the South Sandwich Islands,2006,Units,0
South Georgia and the South Sandwich Islands,2007,Units,0
South Georgia and the South Sandwich Islands,2008,Units,0
South Georgia and the South Sandwich Islands,2009,Units,0
South Georgia and the South Sandwich Islands,2010,Units,0
South Georgia and the South Sandwich Islands,2011,Units,0
South Georgia and the South Sandwich Islands,2012,Units,8.074780298
South Georgia and the South Sandwich Islands,2013,Units,8.074780298
South Georgia and the South Sandwich Islands,2014,Units,8.074780298
South Georgia and the South Sandwich Islands,2015,Units,8.074780298
South Georgia and the South Sandwich Islands,2016,Units,8.074780298
South Georgia and the South Sandwich Islands,2017,Units,8.074780298
South Georgia and the South Sandwich Islands,2018,Units,8.074780298
South Georgia and the South Sandwich Islands,2019,Units,8.074780298
South Georgia and the South Sandwich Islands,2020,Units,8.074780298
South Georgia and the South Sandwich Islands,2021,Units,8.074780298
French Southern and Antarctic Lands,1950,Units,0
French Southern and Antarctic Lands,1960,Units,0
French Southern and Antarctic Lands,1970,Units,0
French Southern and Antarctic Lands,1980,Units,0
French Southern and Antarctic Lands,1985,Units,0
French Southern and Antarctic Lands,1990,Units,0
French Southern and Antarctic Lands,1995,Units,0
French Southern and Antarctic Lands,2000,Units,0
French Southern and Antarctic Lands,2001,Units,0
French Southern and Antarctic Lands,2002,Units,0
French Southern and Antarctic Lands,2003,Units,0
French Southern and Antarctic Lands,2004,Units,0
French Southern and Antarctic Lands,2005,Units,0
French Southern and Antarctic Lands,2006,Units,99.51676758
French Southern and Antarctic Lands,2007,Units,99.51676758
French Southern and Antarctic Lands,2008,Units,99.51676758
French Southern and Antarctic Lands,2009,Units,99.51676758
French Southern and Antarctic Lands,2010,Units,99.51676758
French Southern and Antarctic Lands,2011,Units,99.834653
French Southern and Antarctic Lands,2012,Units,99.9021891
